PathwayConnect (PC),PathwayConnect General Information,About New Student Visits.pdf,https://missionaries.prod.byu-pathway.psdops.com/About-New-Student-Visits
PathwayConnect (PC),PathwayConnect General Information,Academic Planning Tools for PC.pdf,https://missionaries.prod.byu-pathway.psdops.com/Academic-Planning-Tools-for-PC
PathwayConnect (PC),PathwayConnect General Information,Academic Planning Tools.pdf,https://missionaries.prod.byu-pathway.psdops.com/Academic-Planning-Tools
PathwayConnect (PC),PathwayConnect General Information,Auto-drop.pdf,https://missionaries.prod.byu-pathway.psdops.com/Auto-drop
PathwayConnect (PC),PathwayConnect General Information,Best Practices for an In-Person Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Best-Practices-for-an-In-Person-Gathering
PathwayConnect (PC),PathwayConnect General Information,Block and Instructional TeaFAQ.pdf,https://missionaries.prod.byu-pathway.psdops.com/Block-and-Instructional-TeaFAQ
PathwayConnect (PC),PathwayConnect General Information,Calculate a Students GPA.pdf,https://missionaries.prod.byu-pathway.psdops.com/Calculate-a-Students-GPA
PathwayConnect (PC),PathwayConnect General Information,Course Preview Overview.pdf,https://missionaries.prod.byu-pathway.psdops.com/Course-Preview-Overview
PathwayConnect (PC),PathwayConnect General Information,Explain Auto-drop to Students for PC.pdf,https://missionaries.prod.byu-pathway.psdops.com/Explain-Auto-drop-to-Students-for-PC
PathwayConnect (PC),PathwayConnect General Information,Explain the Block Schedule.pdf,https://missionaries.prod.byu-pathway.psdops.com/Explain-the-Block-Schedule
PathwayConnect (PC),PathwayConnect General Information,Forming Team Project Groups for PC 102.pdf,https://missionaries.prod.byu-pathway.psdops.com/Forming-Team-Project-Groups-for-PC-102
PathwayConnect (PC),PathwayConnect General Information,How Students Choose Their Certificate.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Choose-Their-Certificate
PathwayConnect (PC),PathwayConnect General Information,How Students Print Their Certificate of Completion.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Print-Their-Certificate-of-Completion
PathwayConnect (PC),PathwayConnect General Information,How Students Repeat Courses.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Repeat-Courses
PathwayConnect (PC),PathwayConnect General Information,Ideas if a lead student doesn't show.pdf,https://missionaries.prod.byu-pathway.psdops.com/Ideas-if-a-lead-student-doesn't-show
PathwayConnect (PC),PathwayConnect General Information,Instructional Teams.pdf,https://missionaries.prod.byu-pathway.psdops.com/Instructional-Teams
PathwayConnect (PC),PathwayConnect General Information,Learn About PC 101.pdf,https://missionaries.prod.byu-pathway.psdops.com/Learn-About-PC-101
PathwayConnect (PC),PathwayConnect General Information,Learn About PC 102.pdf,https://missionaries.prod.byu-pathway.psdops.com/Learn-About-PC-102
PathwayConnect (PC),PathwayConnect General Information,Learn About PC 103.pdf,https://missionaries.prod.byu-pathway.psdops.com/Learn-About-PC-103
PathwayConnect (PC),PathwayConnect General Information,Navigating the Student Portal.pdf,https://missionaries.prod.byu-pathway.psdops.com/navigating-the-student-portal
PathwayConnect (PC),PathwayConnect General Information,New Student Orientation/New Student Checklist,https://www.byupathway.edu/new-student-orientation-pathwayconnect?pk_campaign=NSU&pk_kwd=-4.2&pk_source=email&pk_medium=26-03-2024&pk_content=03
PathwayConnect (PC),PathwayConnect General Information,New Student Visits - Tracker.pdf,https://missionaries.prod.byu-pathway.psdops.com/New-Student-Visits-Tracker
PathwayConnect (PC),PathwayConnect General Information,New Student Visits.pdf,https://missionaries.prod.byu-pathway.psdops.com/New-Student-Visits
PathwayConnect (PC),PathwayConnect General Information,PathwayConnect Common Terms.pdf,https://missionaries.prod.byu-pathway.psdops.com/PathwayConnect-Common-Terms
PathwayConnect (PC),PathwayConnect General Information,PC 101 Block Lead Student Sign-Up Sheet.pdf,https://missionaries.prod.byu-pathway.psdops.com/PC-101-Block-Lead-Student-Sign-Up-Sheet
PathwayConnect (PC),PathwayConnect General Information,PC 103 Block LS Sign-Up Sheet Fillable.pdf,https://missionaries.prod.byu-pathway.psdops.com/PC-103-Block-LS-Sign-Up-Sheet-Fillable
PathwayConnect (PC),PathwayConnect General Information,PC Application Process.pdf,https://missionaries.prod.byu-pathway.psdops.com/PC-Application-Process
PathwayConnect (PC),PathwayConnect General Information,PC Application Walkthrough.pdf,https://missionaries.prod.byu-pathway.psdops.com/PC-Application-Walkthrough
PathwayConnect (PC),PathwayConnect General Information,Playing Hymns in a Virtual Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Playing-Hymns-in-a-Virtual-Gathering
PathwayConnect (PC),PathwayConnect General Information,Shepherding Team Project Groups.pdf,https://missionaries.prod.byu-pathway.psdops.com/Shepherding-Team-Project-Groups
PathwayConnect (PC),PathwayConnect General Information,Students Visiting Another Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Students-Visiting-Another-Gathering
Scholarships & Tuition Discounts,Scholarships Available to Students,Scholarships for PathwayConnect.pdf,https://missionaries.prod.byu-pathway.psdops.com/Scholarships-for-PathwayConnect
Shepherding / Ministering,,BYU-Idaho Tutoring Services.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYU-Idaho-Tutoring-Services
Shepherding / Ministering,,Create a Church Account for Friends of the Church.pdf,https://missionaries.prod.byu-pathway.psdops.com/Create-a-Church-Account-for-Friends-of-the-Church
Shepherding / Ministering,,Evaluating Your Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Evaluating-Your-Gathering
Shepherding / Ministering,,Explain Gospel Resources.pdf,https://missionaries.prod.byu-pathway.psdops.com/Explain-Gospel-Resources
Shepherding / Ministering,,Helping Students Overcome Obstacles.pdf,https://missionaries.prod.byu-pathway.psdops.com/Helping-Students-Overcome-Obstacles
Shepherding / Ministering,,Helping Students Register for Next Term.pdf,https://missionaries.prod.byu-pathway.psdops.com/Helping-Students-Register-for-Next-Term
Shepherding / Ministering,,Helping Students Select a Certificate.pdf,https://missionaries.prod.byu-pathway.psdops.com/Helping-Students-Select-a-Certificate
Shepherding / Ministering,,How a Student Changes Their Church Account Name.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-a-Student-Changes-Their-Church-Account-Name
Shepherding / Ministering,,How Students Update Personal Information in Their Portal.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Update-Personal-Information-in-Their-Portal
Shepherding / Ministering,,Improving Your Shepherding.pdf,https://missionaries.prod.byu-pathway.psdops.com/Improving-Your-Shepherding
Shepherding / Ministering,,Keep the Spirit in the Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Keep-the-Spirit-in-the-Gathering
Shepherding / Ministering,,Looking Out For The Hidden Crisis.pdf,https://missionaries.prod.byu-pathway.psdops.com/Looking-Out-For-The-Hidden-Crisis
Shepherding / Ministering,,Missionary Student in Crisis Escalation Policy.pdf,https://missionaries.prod.byu-pathway.psdops.com/Missionary-Student-in-Crisis-Escalation-Policy
Shepherding / Ministering,,New Student New Missionary.pdf,https://missionaries.prod.byu-pathway.psdops.com/New-Student-New-Missionary
Shepherding / Ministering,,New Student Visit Instructions.pdf,https://missionaries.prod.byu-pathway.psdops.com/New-Student-Visit-Instructions
Shepherding / Ministering,,Providing Christlike Feedback.pdf,https://missionaries.prod.byu-pathway.psdops.com/Providing-Christlike-Feedback
Shepherding / Ministering,,Resources for New and Continuing Students.png,https://missionaries.prod.byu-pathway.psdops.com/Resources-for-New-and-Continuing-Students.png
Shepherding / Ministering,,SHEP - Building a Community of Friendship.pdf,https://missionaries.prod.byu-pathway.psdops.com/SHEP-Building-a-Community-of-Friendship
Shepherding / Ministering,,SHEP - Lending Money to Students.pdf,https://missionaries.prod.byu-pathway.psdops.com/SHEP-Lending-Money-to-Students
Shepherding / Ministering,,Shepherd with Charity.pdf,https://missionaries.prod.byu-pathway.psdops.com/Shepherd-with-Charity
Shepherding / Ministering,,Student Issue Escalate Process.pdf,https://missionaries.prod.byu-pathway.psdops.com/student-issues-escalate-process
Shepherding / Ministering,,Support Options for Students.pdf,https://missionaries.prod.byu-pathway.psdops.com/SupportOptionsforStudents
Shepherding / Ministering,,Support Students with Disabilities.pdf,https://missionaries.prod.byu-pathway.psdops.com/Support-Students-with-Disabilities
Shepherding / Ministering,,"The 3 P's Purpose, Power, & Plan.pdf","https://missionaries.prod.byu-pathway.psdops.com/The-3-P's-Purpose,-Power,-&-Plan"
Shepherding / Ministering,,Using BYUPW Support Knowledge Articles.pdf,https://missionaries.prod.byu-pathway.psdops.com/Using-BYUPW-Support-Knowledge-Articles
Student/Learner Portal,,Learning Platform Walkthrough,https://missionaries.prod.byu-pathway.psdops.com/Learning-Platform-Walkthrough
Student Software & Uses,"Student Helps, Needs & Information",Delayed Access to Microsoft Office Suite Download.pdf,https://missionaries.prod.byu-pathway.psdops.com/Delayed-Access-to-Microsoft-Office-Suite-Download
Student Software & Uses,"Student Helps, Needs & Information","Hardware and Software in PC 101, 102, and 103.pdf","https://missionaries.prod.byu-pathway.psdops.com/Hardware-and-Software-in-PC-101,-102,-and-103"
Webinars and Special Training,,Flier Webinar US Canada Missionaries Fall 2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/Flier-Webinar-US-Canada-Missionaries-Fall-2021
Webinars and Special Training,,Webinar Domesitic August 8 (English).pdf,https://missionaries.prod.byu-pathway.psdops.com/Webinar-Domesitic-August-8-(English)
Webinars and Special Training,,Webinar Domestic Agosto 8 (Spanish).pdf,https://missionaries.prod.byu-pathway.psdops.com/Webinar-Domestic-Agosto-8-(Spanish)
Webinars and Special Training,,Webinar Domestic August 15 (YSA).pdf,https://missionaries.prod.byu-pathway.psdops.com/Webinar-Domestic-August-15-(YSA)
Webinars and Special Training,,Webinar Domestic August 22 (English).pdf,https://missionaries.prod.byu-pathway.psdops.com/Webinar-Domestic-August-22-(English)
WhatsApp,,Downloading WhatsApp to a Computer.pdf,https://missionaries.prod.byu-pathway.psdops.com/Downloading-WhatsApp-to-a-Computer
Zoom,Zoom Accounts for Missionaries,Activate Your New Zoom Account.pdf,https://missionaries.prod.byu-pathway.psdops.com/Activate-Your-New-Zoom-Account
Zoom,Zoom Accounts for Missionaries,Download and Install Zoom for Mac.pdf,https://missionaries.prod.byu-pathway.psdops.com/Download-and-Install-Zoom-for-Mac
Zoom,Zoom Accounts for Missionaries,Download and Install Zoom for PC.pdf,https://missionaries.prod.byu-pathway.psdops.com/Download-and-Install-Zoom-for-PC
Zoom,Zoom Accounts for Missionaries,Mac Zoom Installation.pdf,https://missionaries.prod.byu-pathway.psdops.com/Mac-Zoom-Installation
Zoom,Zoom Accounts for Missionaries,Merge Your Zoom Account.pdf,https://missionaries.prod.byu-pathway.psdops.com/Merge-Your-Zoom-Account
Zoom,How Missionaries are to Use Zoom,Log in to the Zoom Website.pdf,https://missionaries.prod.byu-pathway.psdops.com/Log-in-to-the-Zoom-Website
Zoom,How Missionaries are to Use Zoom,Opening Your Zoom Room.pdf,https://missionaries.prod.byu-pathway.psdops.com/Opening-Your-Zoom-Room
Zoom,Zoom Policies and Usage for Missionaries,Using Your Zoom Room During the Week.pdf,https://missionaries.prod.byu-pathway.psdops.com/Using-Your-Zoom-Room-During-the-Week
Zoom,Zoom and Devices,Tips for Zoom on a Mobile App.pdf,https://missionaries.prod.byu-pathway.psdops.com/Tips-for-Zoom-on-a-Mobile-App
Zoom,Breakout Rooms,Breakout Room Basics.pdf,https://missionaries.prod.byu-pathway.psdops.com/Breakout-Room-Basics
Zoom,Breakout Rooms,Breakout Rooms - Manual Creation.pdf,https://missionaries.prod.byu-pathway.psdops.com/Breakout-Room-Manual-Creation
Zoom,Breakout Rooms,Communicate to All Breakout Rooms.pdf,https://missionaries.prod.byu-pathway.psdops.com/Communicate-to-All-Breakout-Rooms
Zoom,Share Screen,Share Audio and Video.pdf,https://missionaries.prod.byu-pathway.psdops.com/Share-Audio-and-Video
Zoom,Share Screen,Share Multiple Screens.pdf,https://missionaries.prod.byu-pathway.psdops.com/Share-Multiple-Screens
Zoom,Share Screen,Share Screen to All Breakout Rooms.pdf,https://missionaries.prod.byu-pathway.psdops.com/Share-Screen-to-All-Breakout-Rooms
Zoom,Share Screen,Share Your Screen in Zoom.pdf,https://missionaries.prod.byu-pathway.psdops.com/Share-Your-Screen-in-Zoom
Zoom,Host,Claim Host When Substituting.pdf,https://missionaries.prod.byu-pathway.psdops.com/Claim-Host-When-Substituting
Zoom,Host,Assigning a Host During a Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Assigning-a-Host-During-a-Gathering
Zoom,Host Key,Finding or Updating Your Host Key.pdf,https://missionaries.prod.byu-pathway.psdops.com/Finding-or-Updating-Your-Host-Key
Zoom,Co-Host,Assigning a Cohost.pdf,https://missionaries.prod.byu-pathway.psdops.com/Assigning-a-Cohost
Zoom,Chat,Chat.pdf,https://missionaries.prod.byu-pathway.psdops.com/Chat
Zoom,Update Zoom Software,Checking for Updates.pdf,https://missionaries.prod.byu-pathway.psdops.com/Checking-for-Updates
Zoom,Update Zoom Software,Updating Your Profile Settings.pdf,https://missionaries.prod.byu-pathway.psdops.com/Updating-Your-Profile-Settings
Zoom,Update Zoom Software,Updating Your Zoom Room Passcode.pdf,https://missionaries.prod.byu-pathway.psdops.com/Updating-Your-Zoom-Room-Passcode
Zoom,Joining a Zoom Meeting,How Students Access Your Zoom Room.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Access-Your-Zoom-Room
Zoom,Joining a Zoom Meeting,Joining A Zoom Meeting.pdf,https://missionaries.prod.byu-pathway.psdops.com/Joining-A-Zoom-Meeting
Zoom,Joining a Zoom Meeting,Zoom Find and Share Your Zoom Room Link.pdf,https://missionaries.prod.byu-pathway.psdops.com/Zoom-Find-and-Share-Link
Zoom,Zoom Room Views,Gallery and Speaker View.pdf,https://missionaries.prod.byu-pathway.psdops.com/Gallery-and-Speaker-View
Zoom,Zoom Features,How to Show Participant Names.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-to-Show-Participant-Names
Zoom,Zoom Features,Learn the Basic Features of Zoom.pdf,https://missionaries.prod.byu-pathway.psdops.com/Learn-the-Basic-Features-of-Zoom
Zoom,Zoom Features,Zoom-Feature-Overview.pdf,https://missionaries.prod.byu-pathway.psdops.com/Zoom-Feature-Overview
Zoom,Whiteboards,Sharing a Whiteboard.pdf,https://missionaries.prod.byu-pathway.psdops.com/Sharing-a-Whiteboard
Zoom,Whiteboards,Zoom Online Whiteboards.pdf,https://missionaries.prod.byu-pathway.psdops.com/Zoom-Online-Whiteboards
Zoom,Record,Policy - Zoom Recordings.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Zoom-Recordings
Zoom,Security,Security.pdf,https://missionaries.prod.byu-pathway.psdops.com/Security
Zoom,Video Settings,Video Settings.pdf,https://missionaries.prod.byu-pathway.psdops.com/Video-Settings
